cell_id,icp_type,query,lat,lng,zoom,priority
eng-high-wycombe-q1,foundation,subsidence repair,51.6287,-0.7482,13,P1
eng-high-wycombe-q2,foundation,structural repair,51.6287,-0.7482,13,P1
eng-high-wycombe-q3,foundation,foundation repair,51.6287,-0.7482,13,P1
eng-high-wycombe-q4,adjacent,damp proofing,51.6287,-0.7482,13,P2
eng-high-wycombe-q5,adjacent,basement waterproofing,51.6287,-0.7482,13,P2
eng-high-wycombe-q6,adjacent,structural waterproofing,51.6287,-0.7482,13,P2
eng-high-wycombe-q7,adjacent,cellar tanking,51.6287,-0.7482,13,P2
eng-high-wycombe-q8,adjacent,mini piling,51.6287,-0.7482,13,P2
eng-high-wycombe-q9,adjacent,wall tie replacement,51.6287,-0.7482,13,P2
eng-milton-keynes-q0,foundation,underpinning,52.0406,-0.7594,13,P1
eng-milton-keynes-q1,foundation,subsidence repair,52.0406,-0.7594,13,P1
eng-milton-keynes-q2,foundation,structural repair,52.0406,-0.7594,13,P1
eng-milton-keynes-q3,foundation,foundation repair,52.0406,-0.7594,13,P1
eng-milton-keynes-q4,adjacent,damp proofing,52.0406,-0.7594,13,P2
eng-milton-keynes-q5,adjacent,basement waterproofing,52.0406,-0.7594,13,P2
eng-milton-keynes-q6,adjacent,structural waterproofing,52.0406,-0.7594,13,P2
eng-milton-keynes-q7,adjacent,cellar tanking,52.0406,-0.7594,13,P2
eng-milton-keynes-q8,adjacent,mini piling,52.0406,-0.7594,13,P2
eng-milton-keynes-q9,adjacent,wall tie replacement,52.0406,-0.7594,13,P2
eng-northampton-q0,foundation,underpinning,52.2405,-0.9027,13,P1
eng-northampton-q1,foundation,subsidence repair,52.2405,-0.9027,13,P1
eng-northampton-q2,foundation,structural repair,52.2405,-0.9027,13,P1
eng-northampton-q3,foundation,foundation repair,52.2405,-0.9027,13,P1
eng-northampton-q4,adjacent,damp proofing,52.2405,-0.9027,13,P2
eng-northampton-q5,adjacent,basement waterproofing,52.2405,-0.9027,13,P2
eng-northampton-q6,adjacent,structural waterproofing,52.2405,-0.9027,13,P2
eng-northampton-q7,adjacent,cellar tanking,52.2405,-0.9027,13,P2
